Analyte ID	Analyte Name	State Code	PWSID	System Name	System Type	Retail Population Served	Adjusted Total Population Served	Source Water Type	Water Facility ID	Water Facility Type	Sampling Point ID	Sampling Point Type	Source Type Code	Sample Type Code	Laboratory Assigned ID	Six Year ID	Sample ID	Sample Collection Date	Detection Limit Value	Detection Limit Unit	Detection Limit Code	Detect	Value	Unit	Presence Indicator Code	Residual Field Free Chlorine mg/L	Residual Field Total Chlorine mg/L
1094	ASBESTOS	CA	CA2010014	HILLVIEW WATER CO-GOLDSIDE-HIL	C	924	924	GW	581963	WL	646692		RW			34435187		2010-11-09 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA2100565	GREEN GULCH FARM	C	75	75	SW	582055	RS	646784		RW			33241633		2011-07-19 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA2100582	NICASIO SCHOOL	NTNC	70	70	GW	582101	WL	646830		RW			32524351		2010-11-30 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA2210901	MPWD-COULTERVILLE CSA 1	C	165	165	GW	582482	WL	647211		RW			34300042		2011-10-31 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA2210918	TAVIS CORPORATION	NTNC	40	40	GW	582519	WL	647248		RW			31979634		2011-07-12 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA2210943	MARIPOSA INDUSTRIAL PARK	NTNC	25	25	GW	582570	WL	647299		RW			32235879		2011-08-25 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA2300617	LITTLE RIVER INN	NTNC	125	125	GW	582715	WL	647444		RW			33536275		2009-08-12 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA2300644	WOODSIDE RV PARK	C	280	280	GW	582772	WL	647501		RW			33155056		2007-01-30 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA2300830	ROUND VALLEY ELEMENTARY SCHOOL	NTNC	263	263	GW	582935	WL	647664		RW			32362986		2006-10-19 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA2300838	FLIGHT RIDGE	NTNC	200	200	GW	582958	WL	647687		RW			32176572		2007-09-25 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA2310007	NORTH GUALALA WATER COMPANY	C	2595	2595	SW	583133	WL	647862					33901866		2008-10-28 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA2310010	HOPLAND PUBLIC UTILITY DISTRICT	C	1020	1520	GW	583161	WL	647890		RW			33801669		2008-04-15 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA2310304	CSP-RUSSIAN GULCH STATE PARK	NTNC	30	30	SW	583195	RS	647924		RW			33342995		2010-03-09 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4210004	GOLETA WATER DISRICT	C	87000	87000	SW	583456	TP	651339		FN			34293533		2008-09-25 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4210007	MONTECITO WATER DIST	C	13500	13500	SW	583493	RS	651376		RW			32751432		2006-05-31 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4210010	CITY OF SANTA BARBARA WATER DEPARTMENT	C	91931	91931	SW	583542	TP	651425		FN			33935428		2010-07-15 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4210010	CITY OF SANTA BARBARA WATER DEPARTMENT	C	91931	91931	SW	583548	WL	651431		RW			31853729		2008-07-23 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4300520	IDYLWILD WATER SYSTEM	C	135	135	SW	583784	RS	651667		RW			33749459		2011-03-22 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4300520	IDYLWILD WATER SYSTEM	C	135	135	SW	583784	RS	651667		RW			33749452		2009-08-30 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4300522	LAKE CANYON MUTUAL WATER COMPANY	C	125	125	SW	583789	RS	651672		RW			33594894		2011-09-06 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4300543	WEST SAN MARTIN WATER WORKS, INC.	C	1500	1500	GW	583805	WL	651688		RW			31792620		2010-07-12 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4300573	GREEN ACRES MUTUAL WATER	C	53	53	GW	583834	TP	651717		FN			31854108		2008-09-29 00:00:00.000	0.200000000	MFL	MDL	1	0.380000000	MFL			
1094	ASBESTOS	CA	CA4300573	GREEN ACRES MUTUAL WATER	C	53	53	GW	583834	TP	651717		FN			31854147		2008-03-31 00:00:00.000	0.200000000	MFL	MDL	1	0.770000000	MFL			
1094	ASBESTOS	CA	CA4300573	GREEN ACRES MUTUAL WATER	C	53	53	GW	583834	TP	651717		FN			31854149		2008-05-29 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4300573	GREEN ACRES MUTUAL WATER	C	53	53	GW	583834	TP	651717		FN			31846543		2011-09-27 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4300573	GREEN ACRES MUTUAL WATER	C	53	53	GW	583834	TP	651717		FN			31846545		2011-11-29 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA5410007	LSID - TONYVILLE	C	500	500	SW	590578	RS	630915		RW			32835350		2007-08-13 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA5410011	SPRINGVILLE PUD	C	1500	1500	SW	590690	RS	631027		RW			34375002		2006-08-14 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA5410015	TULARE, CITY OF	C	59926	59926	GW	590722	WL	631059		RW			32232497		2009-12-16 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA5410015	TULARE, CITY OF	C	59926	59926	GW	590756	WL	631093		RW			32566514		2009-09-30 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA5410016	CWS - VISALIA	C	127970	127970	GW	590771	WL	631108		RW			32291492		2006-02-21 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA5410016	CWS - VISALIA	C	127970	127970	GW	590782	WL	631119		RW			32291326		2006-02-22 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA5410016	CWS - VISALIA	C	127970	127970	GW	590791	WL	631128		RW			32538150		2006-11-16 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA5410016	CWS - VISALIA	C	127970	127970	GW	590796	WL	631133		RW			32291426		2006-06-13 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA5410016	CWS - VISALIA	C	127970	127970	GW	590809	WL	631146		RW			33294958		2006-10-17 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA5410016	CWS - VISALIA	C	127970	127970	GW	590838	WL	631175		RW			34374000		2006-11-16 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA5410016	CWS - VISALIA	C	127970	127970	GW	590839	WL	631176		RW			34374068		2006-08-14 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA5500074	SIERRA VILLAGE MUTUAL WATER CO	C	272	272	GW	591148	WL	631485		RW			34367999		2011-06-23 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA5500086	SONORA ESTATES MOBILE HOME PARK	C	210	210	GW	591161	WL	631498		RW			32430925		2010-05-18 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA5500148	CHINESE CAMP SCHOOL	NTNC	39	39	GW	591212	WL	631549		RW			32668293		2009-12-02 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA5500363	TUD-WARDS FERRY RANCHES	C	54	54	GW	591329	WL	631666		RW			34737611		2009-11-02 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA5510007	DEL ORO WATER COMPANY - STRAWBERRY DIV.	C	165	165	SW	591367	RS	631704		RW			33042935		2007-11-13 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA5510009	GROVELAND COMMUNITY SERV DIST	C	3400	3400	SW	591376	RS	631713		RW			33483210		2010-07-27 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA5510010	TUD - CRYSTAL FALLS WATER SYSTEM	C	5390	6513	SW	591378	WL	631715		RW			34095904		2007-10-17 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA5510010	TUD - CRYSTAL FALLS WATER SYSTEM	C	5390	6513	SW	591387	WL	631724		RW			34095821		2007-10-17 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA5610050	CALLEGUAS MUNICIPAL WATER DIST	C	0	155682	SW	592081	WL	633739		RW			32960207		2008-02-20 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA5700714	YOLO CO AIRPORT	NTNC	114	114	GW	592325	WL	633983		RW			33771697		2010-02-09 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA5710001	CITY OF DAVIS	C	67298	67298	SW	592437	WL	634095		RW			34228532		2008-06-03 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA5710006	CITY OF WOODLAND	C	56464	56464	GW	592470	WL	634128		RW			32835582		2007-09-20 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA5710009	UC - DAVIS	C	40185	40185	GW	592536	WL	634194		RW			33171036		2011-12-27 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA3500556	MISSION FARM R.V. PARK	C	110	110	GW	593191	WL	637835		RW			34006075		2011-12-29 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA3500823	BEST ROAD MWC	C	133	133	GW	593246	WL	637890		RW			32934506		2009-10-22 00:00:00.000	0.200000000	MFL	MDL	1	0.198000000	MFL			
1094	ASBESTOS	CA	CA3500823	BEST ROAD MWC	C	133	133	GW	593247	WL	637891		RW			33988693		2009-10-22 00:00:00.000	0.200000000	MFL	MDL	1	0.198000000	MFL			
1094	ASBESTOS	CA	CA3500825	UNION HEIGHTS MWC	C	98	98	GW	593249	WL	637893		RW			34401492		2009-11-18 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA2110003	NORTH MARIN WATER DISTRICT	C	61000	61000	SW	582174	RS	646903		RW			34759194		2007-10-09 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA2210001	MARIPOSA PUBLIC UTILITY DIST	C	2000	2000	SW	582369	RS	647098		RW			32179213		2007-02-15 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA2210001	MARIPOSA PUBLIC UTILITY DIST	C	2000	2000	SW	582375	WL	647104		RW			34229658		2007-02-15 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA2210900	CEDAR LODGE RESORT	NTNC	25	25	GW	582467	WL	647196		RW			32364471		2006-10-31 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA2210900	CEDAR LODGE RESORT	NTNC	25	25	GW	582469	WL	647198		RW			32363553		2006-10-31 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA2210900	CEDAR LODGE RESORT	NTNC	25	25	GW	582478	WL	647207		RW			32318638		2008-11-19 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA2210901	MPWD-COULTERVILLE CSA 1	C	165	165	GW	582482	WL	647211		RW			34534635		2009-04-29 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA2210924	YOSEMITE WEST WATER SYSTEM	C	300	300	GW	582538	WL	647267		RW			32179422		2007-07-05 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA2300584	MENDOCINO SCHOOL DISTRICT- MENDOCINO	NTNC	618	618	GW	582631	WL	647360		RW			34227177		2007-12-13 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA2300590	SURFWOOD MUTUAL WATER CORPORATION	C	160	160	SW	582637	RS	647366		RW			32815348		2007-07-16 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA2300591	PINE MOUNTAIN MUTUAL WATER CO.	C	310	310	SW	582650	WL	647379		FN			34297996		2011-04-13 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA2300604	POINT OF VIEW MUTUAL WATER CO	C	57	57	GW	582660	WL	647389		RW			32861733		2008-04-30 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA2300617	LITTLE RIVER INN	NTNC	125	125	GW	582714	WL	647443		RW			34534033		2009-03-03 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA2300770	ANDERSON VALLEY ELEMENTARY SCHOOL	NTNC	350	350	GW	582879	WL	647608		RW			34428259		2010-06-07 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA2300846	MENDOCINO SCHOOL DISTRICT-ALBION SCHOOL	NTNC	70	70	GW	582981	WL	647710		RW			33447600		2009-04-20 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA2300847	WHALE GULCH ELEMENTARY SCHOOL	NTNC	45	45	SW	582984	RS	647713		RW			33841367		2007-02-13 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA2300892	COVELO MOBILE HOME PARK	C	30	30	GW	583029	WL	647758		RW			34659361		2006-01-05 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA2310012	IRISH BEACH WATER DISTRICT	C	106	106	SW	583178	WL	647907		RW			33830064		2011-10-17 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA2310801	CDF-CHAMBERLAIN CREEK CONSERVATION CAMP	NTNC	140	140	SW	583224	WL	647953		RW			34479594		2006-06-07 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4210004	GOLETA WATER DISRICT	C	87000	87000	SW	583442	WL	651325		RW			33070589		2007-03-06 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4210004	GOLETA WATER DISRICT	C	87000	87000	SW	583453	TP	651336		FN			34350629		2009-11-03 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4210004	GOLETA WATER DISRICT	C	87000	87000	SW	583453	TP	651336		FN			34293952		2008-09-17 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4210004	GOLETA WATER DISRICT	C	87000	87000	SW	583457	TP	651340		FN			32225725		2008-09-23 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4210004	GOLETA WATER DISRICT	C	87000	87000	SW	583457	TP	651340		FN			32271317		2009-12-17 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4210010	CITY OF SANTA BARBARA WATER DEPARTMENT	C	91931	91931	SW	583532	RS	651415		RW			33911454		2009-09-17 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4210010	CITY OF SANTA BARBARA WATER DEPARTMENT	C	91931	91931	SW	583537	WL	651420		RW			32875523		2008-07-23 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4210010	CITY OF SANTA BARBARA WATER DEPARTMENT	C	91931	91931	SW	583537	WL	651420		RW			32850360		2006-07-26 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4300573	GREEN ACRES MUTUAL WATER	C	53	53	GW	583834	TP	651717		FN			31846511		2009-01-28 00:00:00.000	0.200000000	MFL	MDL	1	1.400000000	MFL			
1094	ASBESTOS	CA	CA4300573	GREEN ACRES MUTUAL WATER	C	53	53	GW	583834	TP	651717		FN			31846518		2009-08-18 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4300573	GREEN ACRES MUTUAL WATER	C	53	53	GW	583834	TP	651717		FN			31846520		2009-10-20 00:00:00.000	0.200000000	MFL	MDL	1	2.800000000	MFL			
1094	ASBESTOS	CA	CA4300573	GREEN ACRES MUTUAL WATER	C	53	53	GW	583834	TP	651717		FN			31846536		2011-02-22 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4300791	HGST, INC.	NTNC	2850	2850	GW	583988	WL	651871		RW			33961380		2006-01-24 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4300937	FIELD SPORTS PARK/MARIPOSA LODGE/COYOTE	NTNC	250	250	GW	584058	WL	651941		RW			32877610		2008-09-16 00:00:00.000	0.200000000	MFL	MDL	1	3.800000000	MFL			
1094	ASBESTOS	CA	CA4300937	FIELD SPORTS PARK/MARIPOSA LODGE/COYOTE	NTNC	250	250	GW	584058	WL	651941		RW			32896698		2007-10-11 00:00:00.000	0.200000000	MFL	MDL	1	9.800000000	MFL			
1094	ASBESTOS	CA	CA4300937	FIELD SPORTS PARK/MARIPOSA LODGE/COYOTE	NTNC	250	250	GW	584058	WL	651941		RW			32896696		2007-09-18 00:00:00.000	0.200000000	MFL	MDL	1	0.400000000	MFL			
1094	ASBESTOS	CA	CA4300971	PG&E METCALF	NTNC	25	25	GW	584088	WL	651971		RW			32120554		2010-09-15 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4310001	CWSC LOS ALTOS SUBURBAN	C	57950	57950	SW	584154	WL	652037		RW			32105771		2007-04-03 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4310001	CWSC LOS ALTOS SUBURBAN	C	57950	57950	SW	584155	WL	652038		RW			32614465		2007-01-03 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4310011	SAN JOSE WATER COMPANY	C	998000	999642	SW	584332	WL	652215		RW			33235615		2011-09-08 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4310020	CITY OF SAN JOSE - EVG/EDV/COY	C	93300	93300	GW	584596	WL	654285		RW			33501438		2006-03-21 00:00:00.000	0.200000000	MFL	MDL	1	0.198000000	MFL			
1094	ASBESTOS	CA	CA4310022	GREAT OAKS WC, INC.	C	79934	79980	GW	584629	WL	654318		RW			34129933		2007-09-19 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4410010	SANTA CRUZ WATER DEPARTMENT	C	92415	92415	SW	584941	WL	654630		RW			34128406		2007-10-10 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4410010	SANTA CRUZ WATER DEPARTMENT	C	92415	92415	SW	584942	WL	654631		RW			34280329		2008-11-05 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4410011	WATSONVILLE, CITY OF	C	65739	65889	SW	584945	RS	654634		RW			33189125		2011-07-18 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4410013	SCOTTS VALLEY WATER DISTRICT	C	10309	10309	GW	584980	WL	654669		RW			32683678		2006-09-29 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4500163	JUNCTION SCHOOL DISTRICT	NTNC	700	700	GW	585264	WL	654953		RW			33703097		2009-03-02 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4510001	CITY OF ANDERSON	C	9932	9932	GW	585484	WL	655173		RW			32168361		2011-08-11 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4510003	BURNEY WATER DISTRICT	C	3154	3154	GW	585518	WL	655207		RW			32748456		2006-02-14 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4510015	DEL ORO WATER CO.-JOHNSON PARK	C	760	760	GW	585622	WL	655311		RW			33762277		2006-12-13 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4700513	HORNBROOK C.S.D.	C	280	280	SW	585746	RS	655435		RW			32877078		2008-06-03 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4810007	CITY OF VALLEJO	C	125000	125000	SW	586187	RS	655876		RW			34182422		2011-04-12 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4810008	CITY OF VACAVILLE	C	96735	96735	SW	586197	WL	655886		RW			32607629		2011-01-12 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4810008	CITY OF VACAVILLE	C	96735	96735	SW	586222	RS	655911		RW			34178160		2011-04-12 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4810701	TRAVIS AIR FORCE BASE - DISTRIBUTION	C	10000	10000	GW	586298	WL	655987		RW			33994688		2006-03-29 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA3510003	SUNNYSLOPE COUNTY WATER DIST	C	17165	17165	GW	593329	WL	637973		RW			32260275		2011-01-05 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA3600087	Deer Lodge Water System	C	745	745	GW	593429	WL	638073		RW			33832664		2010-07-22 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA3600279	Golden State Water; Desert View	C	230	230	GW	593571	WL	638215		RW			28626647		2008-02-12 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA3601159	CALIFORNIA STEEL INDUSTRIES	NTNC	500	500	GW	593959	WL	638603		RW			32272241		2008-06-02 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA3610001	ADELANTO, CITY OF	C	31765	31765	GW	593986	WL	638630		RW			34312482		2011-06-28 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA3610004	WEST VALLEY WATER DISTRICT	C	66655	66655	SW	594057	WL	638701		RW			32269347		2008-12-30 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA3610004	WEST VALLEY WATER DISTRICT	C	66655	66655	SW	594078	WL	638722		RW			34714282		2008-06-18 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA3610004	WEST VALLEY WATER DISTRICT	C	66655	66655	SW	594082	WL	638726		RW			32269935		2008-09-03 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA3610005	LAKE ARROWHEAD CSD	C	12424	12424	SW	594100	RS	638744		RW			34421848		2006-02-13 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA3610005	LAKE ARROWHEAD CSD	C	12424	12424	SW	594103	WL	638747		RW			32579600		2010-11-15 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA3610008	BIG BEAR CITY CSD	C	10000	10000	GW	594142	WL	638786		RW			32268831		2008-07-02 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA3610009	BIGHORN - DESERT VIEW WATER AGENCY	C	2533	2533	GW	594156	WL	638800		RW			33804891		2009-07-27 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA3610013	LOMA LINDA, CITY OF	C	22451	22451	GW	594227	WL	638871		RW			33341454		2006-09-07 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA3610013	LOMA LINDA, CITY OF	C	22451	22451	GW	594227	WL	638871		RW			33267234		2008-09-03 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA3610013	LOMA LINDA, CITY OF	C	22451	22451	GW	594236	WL	638880		RW			34715352		2008-09-03 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA3610014	COLTON, CITY OF	C	57125	57125	GW	594255	WL	638899		RW			34420711		2006-08-17 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA3610014	COLTON, CITY OF	C	57125	57125	GW	594266	WL	638910		RW			32324415		2006-08-16 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA3610014	COLTON, CITY OF	C	57125	57125	GW	594267	WL	638911		RW			32324416		2006-08-16 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA3610018	CUCAMONGA VALLEY WATER DISTRICT	C	182586	182586	SW	594380	RS	639024		RW			31855763		2011-05-23 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA3610018	CUCAMONGA VALLEY WATER DISTRICT	C	182586	182586	SW	594385	TP	639029		RW			32876162		2011-05-23 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA3610029	MONTE VISTA CWD	C	52488	52488	GW	594579	WL	639223		RW			34252832		2010-07-26 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA3610034	ONTARIO MUNICIPAL UTILITIES COMPANY	C	174536	174536	GW	594640	WL	639284		RW			32906562		2009-11-19 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA3610034	ONTARIO MUNICIPAL UTILITIES COMPANY	C	174536	174536	GW	594643	WL	639287		RW			31904049		2009-12-03 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA3610034	ONTARIO MUNICIPAL UTILITIES COMPANY	C	174536	174536	GW	594643	WL	639287		RW			31986790		2010-12-10 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA3610034	ONTARIO MUNICIPAL UTILITIES COMPANY	C	174536	174536	GW	594644	WL	639288		RW			32665301		2010-12-14 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA3610034	ONTARIO MUNICIPAL UTILITIES COMPANY	C	174536	174536	GW	594653	WL	639297		RW			33959027		2009-12-07 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA3610034	ONTARIO MUNICIPAL UTILITIES COMPANY	C	174536	174536	GW	594653	WL	639297		RW			34004318		2008-10-31 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4210016	GOLDEN STATE WATER COMPANY - ORCUTT	C	36914	36914	GW	583619	WL	651502		RW			33218486		2008-04-02 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4210022	GOLDEN STATE WATER COMPANY - LAKE MARIE	C	686	686	GW	583715	WL	651598		RW			32869423		2011-10-05 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4300517	CHEMEKETA PARK MUTUAL WATER COMPANY	C	340	340	SW	583782	RS	651665		RW			34346912		2009-10-21 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4300573	GREEN ACRES MUTUAL WATER	C	53	53	GW	583834	TP	651717		FN			31846542		2011-08-09 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4300573	GREEN ACRES MUTUAL WATER	C	53	53	GW	583834	TP	651717		FN			31846535		2011-01-25 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4300573	GREEN ACRES MUTUAL WATER	C	53	53	GW	583834	TP	651717		FN			31846537		2011-03-09 00:00:00.000	0.200000000	MFL	MDL	0					
